album,photo_id,description,views,image,height,width,uploader,year,date 
Zakończenie trzecich klas 2005,490,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 34.71Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 489
</div>",489,images/photoalbum/a32_photo_490.jpg,300,400,jakub_piasecki,2006,05-04-2006
Zakończenie trzecich klas 2005,491,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 32.11Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 496
</div>",496,images/photoalbum/a32_photo_491.jpg,300,400,jakub_piasecki,2006,05-04-2006
Zakończenie trzecich klas 2005,492,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.56Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 785
</div>",785,images/photoalbum/a32_photo_492.jpg,300,400,jakub_piasecki,2006,05-04-2006
Zakończenie trzecich klas 2005,493,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 32.7Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 518
</div>",518,images/photoalbum/a32_photo_493.jpg,300,400,jakub_piasecki,2006,05-04-2006
Mecz 2004,494,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 31.49Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 473
</div>",473,images/photoalbum/a33_photo_494.jpg,300,400,jakub_piasecki,2006,05-04-2006
Mecz 2004,495,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 32.36Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 456
</div>",456,images/photoalbum/a33_photo_495.jpg,300,400,jakub_piasecki,2006,05-04-2006
Mecz 2004,496,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 34Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 421
</div>",421,images/photoalbum/a33_photo_496.jpg,300,400,jakub_piasecki,2006,05-04-2006
Mecz 2004,497,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 25.78Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 459
</div>",459,images/photoalbum/a33_photo_497.jpg,300,400,jakub_piasecki,2006,05-04-2006
Mecz 2004,498,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-04-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.73Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 406
</div>",406,images/photoalbum/a33_photo_498.jpg,300,400,jakub_piasecki,2006,05-04-2006
Praga - 29.04. - 01.05.2006r.,499,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 23.65Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 424
</div>",424,images/photoalbum/a34_photo_499.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,500,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 24.82Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 444
</div>",444,images/photoalbum/a34_photo_500.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,501,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 29.02Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 468
</div>",468,images/photoalbum/a34_photo_501.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,502,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 29.96Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 469
</div>",469,images/photoalbum/a34_photo_502.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,503,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 21.58Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 423
</div>",423,images/photoalbum/a34_photo_503.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,504,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 23.93Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 424
</div>",424,images/photoalbum/a34_photo_504.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,505,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 28.17Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 910
</div>",910,images/photoalbum/a34_photo_505.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,506,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.87Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 428
</div>",428,images/photoalbum/a34_photo_506.jpg,300,400,jakub_piasecki,2006,08-05-2006
Praga - 29.04. - 01.05.2006r.,507,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 30.43Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 460
</div>",460,images/photoalbum/a34_photo_507.jpg,300,400,jakub_piasecki,2006,08-05-2006
Rajd - Osowa Góra,509,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 24.25Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 439
</div>",439,images/photoalbum/a35_photo_509.jpg,300,400,jakub_piasecki,2006,05-06-2006
Praga - 29.04. - 01.05.2006r.,508,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 08-05-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 32.5Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 415
</div>",415,images/photoalbum/a34_photo_508.jpg,300,400,jakub_piasecki,2006,08-05-2006
Rajd - Osowa Góra,510,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.01Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 521
</div>",521,images/photoalbum/a35_photo_510.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,511,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 16.42Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 491
</div>",491,images/photoalbum/a35_photo_511.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,512,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 38.85Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 498
</div>",498,images/photoalbum/a35_photo_512.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,513,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 32.8Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 493
</div>",493,images/photoalbum/a35_photo_513.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,514,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 35.61Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 504
</div>",504,images/photoalbum/a35_photo_514.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,515,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 25.77Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 493
</div>",493,images/photoalbum/a35_photo_515.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,516,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 41.14Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 512
</div>",512,images/photoalbum/a35_photo_516.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,517,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 29.15Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 512
</div>",512,images/photoalbum/a35_photo_517.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,518,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.32Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 530
</div>",530,images/photoalbum/a35_photo_518.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,519,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 28.17Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 521
</div>",521,images/photoalbum/a35_photo_519.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,520,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 29.95Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 525
</div>",525,images/photoalbum/a35_photo_520.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,521,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 31.51Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 501
</div>",501,images/photoalbum/a35_photo_521.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,522,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 31.21Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 515
</div>",515,images/photoalbum/a35_photo_522.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,523,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 30.28Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 517
</div>",517,images/photoalbum/a35_photo_523.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,524,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 30.46Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 466
</div>",466,images/photoalbum/a35_photo_524.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,525,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 31.91Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 447
</div>",447,images/photoalbum/a35_photo_525.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,526,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 26.81Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 408
</div>",408,images/photoalbum/a35_photo_526.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,527,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.97Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 455
</div>",455,images/photoalbum/a35_photo_527.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,528,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 32.41Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 437
</div>",437,images/photoalbum/a35_photo_528.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,529,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 33.14Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 475
</div>",475,images/photoalbum/a35_photo_529.jpg,300,400,jakub_piasecki,2006,05-06-2006
Rajd - Osowa Góra,530,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 05-06-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 29.21Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 455
</div>",455,images/photoalbum/a35_photo_530.jpg,300,400,jakub_piasecki,2006,05-06-2006
Próbny egzamin gimnazjalny,531,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 26-10-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 22.86Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 486
</div>",486,images/photoalbum/a36_photo_531.jpg,300,400,jakub_piasecki,2006,26-10-2006
Próbny egzamin gimnazjalny,532,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 26-10-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 22.31Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 500
</div>",500,images/photoalbum/a36_photo_532.jpg,300,400,jakub_piasecki,2006,26-10-2006
Próbny egzamin gimnazjalny,533,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 26-10-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 22.64Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 441
</div>",441,images/photoalbum/a36_photo_533.jpg,300,400,jakub_piasecki,2006,26-10-2006
Dzień przedmiotowy - język polski,534,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 266 pikseli<br>
Rozmiar pliku: 19.23Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 394
</div>",394,images/photoalbum/a37_photo_534.jpg,266,400,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,535,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 280 pikseli<br>
Rozmiar pliku: 25.25Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 476
</div>",476,images/photoalbum/a37_photo_535.jpg,280,400,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,536,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 266 pikseli<br>
Rozmiar pliku: 15.53Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 445
</div>",445,images/photoalbum/a37_photo_536.jpg,266,400,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,537,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 289 pikseli<br>
Rozmiar pliku: 20.53Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 429
</div>",429,images/photoalbum/a37_photo_537.jpg,289,400,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,538,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 215 x 300 pikseli<br>
Rozmiar pliku: 11.86Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 419
</div>",419,images/photoalbum/a37_photo_538.jpg,300,215,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,539,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 218 x 300 pikseli<br>
Rozmiar pliku: 15.02Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 407
</div>",407,images/photoalbum/a37_photo_539.jpg,300,218,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,540,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 266 pikseli<br>
Rozmiar pliku: 17.12Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 429
</div>",429,images/photoalbum/a37_photo_540.jpg,266,400,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,541,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 289 pikseli<br>
Rozmiar pliku: 19.93Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 430
</div>",430,images/photoalbum/a37_photo_541.jpg,289,400,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,542,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 199 x 300 pikseli<br>
Rozmiar pliku: 13.84Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 469
</div>",469,images/photoalbum/a37_photo_542.jpg,300,199,jakub_piasecki,2006,06-11-2006
Dzień przedmiotowy - język polski,543,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 06-11-2006<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 199 x 300 pikseli<br>
Rozmiar pliku: 14.18Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 436
</div>",436,images/photoalbum/a37_photo_543.jpg,300,199,jakub_piasecki,2006,06-11-2006
